_class,_id,endTime,eventType,processDefinitionId,processDefinitionKey,processInstanceId,startTime,startUser,state,timestamp
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,61eee3da79cbf054ffa83b87,,migrate,process_metrics:26:4e4c84d0-7d3c-11ec-baa0-0242c0a88004,process_metrics,d677c420-7300-11ec-abbe-0242ac12000e,,,ACTIVE,2022-01-24T17:37:30.763Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,61eee3da79cbf054ffa83b8b,,migrate,process_metrics:26:4e4c84d0-7d3c-11ec-baa0-0242c0a88004,process_metrics,dd244eee-72d4-11ec-abbe-0242ac12000e,,,ACTIVE,2022-01-24T17:37:30.779Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,61eee3da79cbf054ffa83b8f,,migrate,process_metrics:26:4e4c84d0-7d3c-11ec-baa0-0242c0a88004,process_metrics,d178610d-73a8-11ec-abbe-0242ac12000e,,,ACTIVE,2022-01-24T17:37:30.795Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,61eee54f79cbf054ffa83b9a,,migrate,process_metrics:27:2cc1ad41-7d3d-11ec-baa0-0242c0a88004,process_metrics,1134bf9b-72d6-11ec-abbe-0242ac12000e,,,ACTIVE,2022-01-24T17:43:43.966Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,61eee54f79cbf054ffa83b9e,,migrate,process_metrics:27:2cc1ad41-7d3d-11ec-baa0-0242c0a88004,process_metrics,d677c420-7300-11ec-abbe-0242ac12000e,,,ACTIVE,2022-01-24T17:43:43.982Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,61eee54f79cbf054ffa83ba2,,migrate,process_metrics:27:2cc1ad41-7d3d-11ec-baa0-0242c0a88004,process_metrics,dd244eee-72d4-11ec-abbe-0242ac12000e,,,ACTIVE,2022-01-24T17:43:43.996Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,61eee55079cbf054ffa83ba6,,migrate,process_metrics:27:2cc1ad41-7d3d-11ec-baa0-0242c0a88004,process_metrics,d178610d-73a8-11ec-abbe-0242ac12000e,,,ACTIVE,2022-01-24T17:43:44.012Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,61eee5d479cbf054ffa83bb1,,migrate,process_metrics:28:7ba91c02-7d3d-11ec-baa0-0242c0a88004,process_metrics,1134bf9b-72d6-11ec-abbe-0242ac12000e,,,ACTIVE,2022-01-24T17:45:56.340Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,61eee5d479cbf054ffa83bb5,,migrate,process_metrics:28:7ba91c02-7d3d-11ec-baa0-0242c0a88004,process_metrics,d677c420-7300-11ec-abbe-0242ac12000e,,,ACTIVE,2022-01-24T17:45:56.358Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,61eee5d479cbf054ffa83bb9,,migrate,process_metrics:28:7ba91c02-7d3d-11ec-baa0-0242c0a88004,process_metrics,dd244eee-72d4-11ec-abbe-0242ac12000e,,,ACTIVE,2022-01-24T17:45:56.375Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,61eee5d479cbf054ffa83bbd,,migrate,process_metrics:28:7ba91c02-7d3d-11ec-baa0-0242c0a88004,process_metrics,d178610d-73a8-11ec-abbe-0242ac12000e,,,ACTIVE,2022-01-24T17:45:56.391Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,61efb36279cbf054ffa83c72,,start,process_metrics:28:7ba91c02-7d3d-11ec-baa0-0242c0a88004,process_metrics,00f6ee95-7db8-11ec-baa0-0242c0a88004,2022-01-25T08:22:58.529Z,,ACTIVE,2022-01-25T08:22:58.529Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,61efb5be79cbf054ffa83c85,,migrate,process_metrics:29:68d2317a-7db9-11ec-baa0-0242c0a88004,process_metrics,1134bf9b-72d6-11ec-abbe-0242ac12000e,,,ACTIVE,2022-01-25T08:33:02.347Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,61efb5be79cbf054ffa83c89,,migrate,process_metrics:29:68d2317a-7db9-11ec-baa0-0242c0a88004,process_metrics,d677c420-7300-11ec-abbe-0242ac12000e,,,ACTIVE,2022-01-25T08:33:02.361Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,61efb5be79cbf054ffa83c8d,,migrate,process_metrics:29:68d2317a-7db9-11ec-baa0-0242c0a88004,process_metrics,dd244eee-72d4-11ec-abbe-0242ac12000e,,,ACTIVE,2022-01-25T08:33:02.376Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,61efb5de79cbf054ffa83c99,,migrate,process_metrics:29:7c41ee9c-7db9-11ec-baa0-0242c0a88004,process_metrics,1134bf9b-72d6-11ec-abbe-0242ac12000e,,,ACTIVE,2022-01-25T08:33:34.932Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,61efb5de79cbf054ffa83c9d,,migrate,process_metrics:29:7c41ee9c-7db9-11ec-baa0-0242c0a88004,process_metrics,d677c420-7300-11ec-abbe-0242ac12000e,,,ACTIVE,2022-01-25T08:33:34.945Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,61efb5de79cbf054ffa83ca1,,migrate,process_metrics:29:7c41ee9c-7db9-11ec-baa0-0242c0a88004,process_metrics,dd244eee-72d4-11ec-abbe-0242ac12000e,,,ACTIVE,2022-01-25T08:33:34.960Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,61efb6b879cbf054ffa83cad,,migrate,process_metrics:29:fe0625b9-7db9-11ec-baa0-0242c0a88004,process_metrics,1134bf9b-72d6-11ec-abbe-0242ac12000e,,,ACTIVE,2022-01-25T08:37:12.654Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,61efb6b879cbf054ffa83cb1,,migrate,process_metrics:29:fe0625b9-7db9-11ec-baa0-0242c0a88004,process_metrics,d677c420-7300-11ec-abbe-0242ac12000e,,,ACTIVE,2022-01-25T08:37:12.669Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,61efb6b879cbf054ffa83cb5,,migrate,process_metrics:29:fe0625b9-7db9-11ec-baa0-0242c0a88004,process_metrics,dd244eee-72d4-11ec-abbe-0242ac12000e,,,ACTIVE,2022-01-25T08:37:12.684Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,61efb6b879cbf054ffa83cb9,,migrate,process_metrics:29:fe0625b9-7db9-11ec-baa0-0242c0a88004,process_metrics,d178610d-73a8-11ec-abbe-0242ac12000e,,,ACTIVE,2022-01-25T08:37:12.697Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,61f0098da576265e74947370,,start,process_metrics:31:f98f9a88-7dea-11ec-96cc-0242c0a8c002,process_metrics,5d63a255-7deb-11ec-96cc-0242c0a8c002,2022-01-25T14:30:37.925Z,admin,ACTIVE,2022-01-25T14:30:37.925Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,61f00c27a576265e749473b5,,start,process_metrics:31:f98f9a88-7dea-11ec-96cc-0242c0a8c002,process_metrics,e9d8dc91-7dec-11ec-96cc-0242c0a8c002,2022-01-25T14:41:43.073Z,,ACTIVE,2022-01-25T14:41:43.073Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,61f0112ea576265e749473c7,,migrate,process_metrics:32:e93cbc80-7def-11ec-96cc-0242c0a8c002,process_metrics,e9d8dc91-7dec-11ec-96cc-0242c0a8c002,,,ACTIVE,2022-01-25T15:03:10.703Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,61f0121da576265e74947406,2022-01-25T15:07:09.226Z,end,process_metrics:32:e93cbc80-7def-11ec-96cc-0242c0a8c002,process_metrics,e9d8dc91-7dec-11ec-96cc-0242c0a8c002,,,COMPLETED,2022-01-25T15:07:09.226Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,61f02635a576265e74947490,,start,process_metrics:33:1c14e1e7-7df6-11ec-96cc-0242c0a8c002,process_metrics,71b795aa-7dfc-11ec-96cc-0242c0a8c002,2022-01-25T16:32:53.474Z,,ACTIVE,2022-01-25T16:32:53.474Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,61f029b6a576265e749474c4,,migrate,process_metrics:34:889f9e3b-7dfe-11ec-96cc-0242c0a8c002,process_metrics,71b795aa-7dfc-11ec-96cc-0242c0a8c002,,,ACTIVE,2022-01-25T16:47:50.963Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,61f029c4a576265e749474cf,,migrate,process_metrics:35:90cad5dc-7dfe-11ec-96cc-0242c0a8c002,process_metrics,71b795aa-7dfc-11ec-96cc-0242c0a8c002,,,ACTIVE,2022-01-25T16:48:04.667Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,61f02aeca576265e749474da,,migrate,process_metrics:36:41226bc9-7dff-11ec-96cc-0242c0a8c002,process_metrics,71b795aa-7dfc-11ec-96cc-0242c0a8c002,,,ACTIVE,2022-01-25T16:53:00.526Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,61f02c71a576265e74947507,,migrate,process_metrics:37:29013f76-7e00-11ec-96cc-0242c0a8c002,process_metrics,71b795aa-7dfc-11ec-96cc-0242c0a8c002,,,ACTIVE,2022-01-25T16:59:29.525Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,61f068caa576265e74947534,,start,process_metrics:37:29013f76-7e00-11ec-96cc-0242c0a8c002,process_metrics,219cd00b-7e24-11ec-96cc-0242c0a8c002,2022-01-25T21:16:58.950Z,administracja,ACTIVE,2022-01-25T21:16:58.950Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,61f069b2a576265e74947564,2022-01-25T21:20:50.406Z,end,process_metrics:37:29013f76-7e00-11ec-96cc-0242c0a8c002,process_metrics,219cd00b-7e24-11ec-96cc-0242c0a8c002,,,COMPLETED,2022-01-25T21:20:50.406Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,61f06d24a576265e74947577,,start,process_metrics:37:29013f76-7e00-11ec-96cc-0242c0a8c002,process_metrics,b9793ca6-7e26-11ec-96cc-0242c0a8c002,2022-01-25T21:35:32.723Z,,ACTIVE,2022-01-25T21:35:32.723Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,61f106eca576265e749476cc,,start,process_metrics:37:29013f76-7e00-11ec-96cc-0242c0a8c002,process_metrics,62b1a47f-7e82-11ec-96cc-0242c0a8c002,2022-01-26T08:31:40.830Z,,ACTIVE,2022-01-26T08:31:40.830Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,61f10f47a576265e749476f4,,start,process_metrics:37:29013f76-7e00-11ec-96cc-0242c0a8c002,process_metrics,5d57e9a4-7e87-11ec-96cc-0242c0a8c002,2022-01-26T09:07:19.338Z,,ACTIVE,2022-01-26T09:07:19.338Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,61f11230a576265e74947707,,migrate,process_metrics:38:198e2ce5-7e89-11ec-96cc-0242c0a8c002,process_metrics,71b795aa-7dfc-11ec-96cc-0242c0a8c002,,,ACTIVE,2022-01-26T09:19:44.663Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,61f11230a576265e7494770b,,migrate,process_metrics:38:198e2ce5-7e89-11ec-96cc-0242c0a8c002,process_metrics,b9793ca6-7e26-11ec-96cc-0242c0a8c002,,,ACTIVE,2022-01-26T09:19:44.680Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,61f11230a576265e7494770f,,migrate,process_metrics:38:198e2ce5-7e89-11ec-96cc-0242c0a8c002,process_metrics,5d57e9a4-7e87-11ec-96cc-0242c0a8c002,,,ACTIVE,2022-01-26T09:19:44.695Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,61f11230a576265e74947713,,migrate,process_metrics:38:198e2ce5-7e89-11ec-96cc-0242c0a8c002,process_metrics,62b1a47f-7e82-11ec-96cc-0242c0a8c002,,,ACTIVE,2022-01-26T09:19:44.708Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,61f1214aa576265e74947753,,start,process_metrics:38:198e2ce5-7e89-11ec-96cc-0242c0a8c002,process_metrics,19a39a56-7e92-11ec-96cc-0242c0a8c002,2022-01-26T10:24:10.213Z,,ACTIVE,2022-01-26T10:24:10.213Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,61f12389a576265e74947789,2022-01-26T10:33:45.424Z,end,process_metrics:38:198e2ce5-7e89-11ec-96cc-0242c0a8c002,process_metrics,19a39a56-7e92-11ec-96cc-0242c0a8c002,,,COMPLETED,2022-01-26T10:33:45.424Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,61f150b4a576265e74947796,,migrate,process_metrics:39:5c98cdd8-7eae-11ec-96cc-0242c0a8c002,process_metrics,71b795aa-7dfc-11ec-96cc-0242c0a8c002,,,ACTIVE,2022-01-26T13:46:28.534Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,61f150b4a576265e7494779a,,migrate,process_metrics:39:5c98cdd8-7eae-11ec-96cc-0242c0a8c002,process_metrics,b9793ca6-7e26-11ec-96cc-0242c0a8c002,,,ACTIVE,2022-01-26T13:46:28.555Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,61f150b4a576265e7494779e,,migrate,process_metrics:39:5c98cdd8-7eae-11ec-96cc-0242c0a8c002,process_metrics,5d57e9a4-7e87-11ec-96cc-0242c0a8c002,,,ACTIVE,2022-01-26T13:46:28.572Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,61f150b4a576265e749477a2,,migrate,process_metrics:39:5c98cdd8-7eae-11ec-96cc-0242c0a8c002,process_metrics,62b1a47f-7e82-11ec-96cc-0242c0a8c002,,,ACTIVE,2022-01-26T13:46:28.587Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,61f151f8a576265e749477ad,,migrate,process_metrics:40:1d9fc849-7eaf-11ec-96cc-0242c0a8c002,process_metrics,71b795aa-7dfc-11ec-96cc-0242c0a8c002,,,ACTIVE,2022-01-26T13:51:52.358Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,61f151f8a576265e749477b1,,migrate,process_metrics:40:1d9fc849-7eaf-11ec-96cc-0242c0a8c002,process_metrics,b9793ca6-7e26-11ec-96cc-0242c0a8c002,,,ACTIVE,2022-01-26T13:51:52.372Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,61f151f8a576265e749477b5,,migrate,process_metrics:40:1d9fc849-7eaf-11ec-96cc-0242c0a8c002,process_metrics,5d57e9a4-7e87-11ec-96cc-0242c0a8c002,,,ACTIVE,2022-01-26T13:51:52.386Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,61f151f8a576265e749477b9,,migrate,process_metrics:40:1d9fc849-7eaf-11ec-96cc-0242c0a8c002,process_metrics,62b1a47f-7e82-11ec-96cc-0242c0a8c002,,,ACTIVE,2022-01-26T13:51:52.400Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,61f1531da576265e749477df,2022-01-26T13:56:45.838Z,end,process_metrics:40:1d9fc849-7eaf-11ec-96cc-0242c0a8c002,process_metrics,71b795aa-7dfc-11ec-96cc-0242c0a8c002,,,COMPLETED,2022-01-26T13:56:45.838Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,61f2fabaa576265e74947bdd,,start,process_metrics:40:1d9fc849-7eaf-11ec-96cc-0242c0a8c002,process_metrics,4aafcbde-7fac-11ec-96cc-0242c0a8c002,2022-01-27T20:04:10.580Z,,ACTIVE,2022-01-27T20:04:10.580Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,61f2fb8fa576265e74947c0b,2022-01-27T20:07:43.950Z,end,process_metrics:40:1d9fc849-7eaf-11ec-96cc-0242c0a8c002,process_metrics,4aafcbde-7fac-11ec-96cc-0242c0a8c002,,,COMPLETED,2022-01-27T20:07:43.951Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,61f3e6bea576265e74947c74,,start,process_metrics:40:1d9fc849-7eaf-11ec-96cc-0242c0a8c002,process_metrics,f7c79a9c-8038-11ec-96cc-0242c0a8c002,2022-01-28T12:51:10.523Z,,ACTIVE,2022-01-28T12:51:10.523Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,61f3e8faa576265e74947ca2,2022-01-28T13:00:42.762Z,end,process_metrics:40:1d9fc849-7eaf-11ec-96cc-0242c0a8c002,process_metrics,f7c79a9c-8038-11ec-96cc-0242c0a8c002,,,COMPLETED,2022-01-28T13:00:42.762Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,61f923cc19036b7258eb7ad2,,start,process_metrics:40:1d9fc849-7eaf-11ec-96cc-0242c0a8c002,process_metrics,4c87c69f-8358-11ec-833a-0242c0a8c002,2022-02-01T12:13:00.598Z,administracja,ACTIVE,2022-02-01T12:13:00.598Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,61f9251319036b7258eb7b00,2022-02-01T12:18:27.262Z,end,process_metrics:40:1d9fc849-7eaf-11ec-96cc-0242c0a8c002,process_metrics,4c87c69f-8358-11ec-833a-0242c0a8c002,,,COMPLETED,2022-02-01T12:18:27.262Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,620cf64a523a6c3a7942b97e,,start,process_metrics:40:1d9fc849-7eaf-11ec-96cc-0242c0a8c002,process_metrics,ee828e34-8f28-11ec-89b7-0242ac120006,2022-02-16T13:04:10.465Z,,ACTIVE,2022-02-16T13:04:10.465Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,620cf6f0523a6c3a7942b995,,start,process_metrics:40:1d9fc849-7eaf-11ec-96cc-0242c0a8c002,process_metrics,519da679-8f29-11ec-89b7-0242ac120006,2022-02-16T13:06:56.736Z,,ACTIVE,2022-02-16T13:06:56.736Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,620d0153523a6c3a7942b9a7,,migrate,process_metrics:41:827a71a8-8f2f-11ec-89b7-0242ac120006,process_metrics,ee828e34-8f28-11ec-89b7-0242ac120006,,,ACTIVE,2022-02-16T13:51:15.757Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,620d0153523a6c3a7942b9aa,,migrate,process_metrics:41:827a71a8-8f2f-11ec-89b7-0242ac120006,process_metrics,b9793ca6-7e26-11ec-96cc-0242c0a8c002,,,ACTIVE,2022-02-16T13:51:15.765Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,620d0153523a6c3a7942b9ae,,migrate,process_metrics:41:827a71a8-8f2f-11ec-89b7-0242ac120006,process_metrics,5d57e9a4-7e87-11ec-96cc-0242c0a8c002,,,ACTIVE,2022-02-16T13:51:15.778Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,620d0153523a6c3a7942b9b2,,migrate,process_metrics:41:827a71a8-8f2f-11ec-89b7-0242ac120006,process_metrics,519da679-8f29-11ec-89b7-0242ac120006,,,ACTIVE,2022-02-16T13:51:15.788Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,620d0153523a6c3a7942b9b5,,migrate,process_metrics:41:827a71a8-8f2f-11ec-89b7-0242ac120006,process_metrics,62b1a47f-7e82-11ec-96cc-0242c0a8c002,,,ACTIVE,2022-02-16T13:51:15.795Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,620d0367523a6c3a7942b9c0,,migrate,process_metrics:42:bf23f729-8f30-11ec-89b7-0242ac120006,process_metrics,ee828e34-8f28-11ec-89b7-0242ac120006,,,ACTIVE,2022-02-16T14:00:07.024Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,620d0367523a6c3a7942b9c3,,migrate,process_metrics:42:bf23f729-8f30-11ec-89b7-0242ac120006,process_metrics,b9793ca6-7e26-11ec-96cc-0242c0a8c002,,,ACTIVE,2022-02-16T14:00:07.032Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,620d0367523a6c3a7942b9c7,,migrate,process_metrics:42:bf23f729-8f30-11ec-89b7-0242ac120006,process_metrics,5d57e9a4-7e87-11ec-96cc-0242c0a8c002,,,ACTIVE,2022-02-16T14:00:07.047Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,620d0367523a6c3a7942b9cb,,migrate,process_metrics:42:bf23f729-8f30-11ec-89b7-0242ac120006,process_metrics,519da679-8f29-11ec-89b7-0242ac120006,,,ACTIVE,2022-02-16T14:00:07.062Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,620d0367523a6c3a7942b9ce,,migrate,process_metrics:42:bf23f729-8f30-11ec-89b7-0242ac120006,process_metrics,62b1a47f-7e82-11ec-96cc-0242c0a8c002,,,ACTIVE,2022-02-16T14:00:07.071Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,620d03ee523a6c3a7942b9d9,,migrate,process_metrics:43:101602fa-8f31-11ec-89b7-0242ac120006,process_metrics,ee828e34-8f28-11ec-89b7-0242ac120006,,,ACTIVE,2022-02-16T14:02:22.813Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,620d03ee523a6c3a7942b9dc,,migrate,process_metrics:43:101602fa-8f31-11ec-89b7-0242ac120006,process_metrics,b9793ca6-7e26-11ec-96cc-0242c0a8c002,,,ACTIVE,2022-02-16T14:02:22.818Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,620d03ee523a6c3a7942b9e0,,migrate,process_metrics:43:101602fa-8f31-11ec-89b7-0242ac120006,process_metrics,5d57e9a4-7e87-11ec-96cc-0242c0a8c002,,,ACTIVE,2022-02-16T14:02:22.827Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,620d03ee523a6c3a7942b9e4,,migrate,process_metrics:43:101602fa-8f31-11ec-89b7-0242ac120006,process_metrics,519da679-8f29-11ec-89b7-0242ac120006,,,ACTIVE,2022-02-16T14:02:22.836Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,620d03ee523a6c3a7942b9e7,,migrate,process_metrics:43:101602fa-8f31-11ec-89b7-0242ac120006,process_metrics,62b1a47f-7e82-11ec-96cc-0242c0a8c002,,,ACTIVE,2022-02-16T14:02:22.841Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,620d042e523a6c3a7942b9f2,,migrate,process_metrics:44:35d0370b-8f31-11ec-89b7-0242ac120006,process_metrics,ee828e34-8f28-11ec-89b7-0242ac120006,,,ACTIVE,2022-02-16T14:03:26.141Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,620d042e523a6c3a7942b9f5,,migrate,process_metrics:44:35d0370b-8f31-11ec-89b7-0242ac120006,process_metrics,b9793ca6-7e26-11ec-96cc-0242c0a8c002,,,ACTIVE,2022-02-16T14:03:26.147Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,620d042e523a6c3a7942b9f9,,migrate,process_metrics:44:35d0370b-8f31-11ec-89b7-0242ac120006,process_metrics,5d57e9a4-7e87-11ec-96cc-0242c0a8c002,,,ACTIVE,2022-02-16T14:03:26.155Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,620d042e523a6c3a7942b9fd,,migrate,process_metrics:44:35d0370b-8f31-11ec-89b7-0242ac120006,process_metrics,519da679-8f29-11ec-89b7-0242ac120006,,,ACTIVE,2022-02-16T14:03:26.165Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,620d042e523a6c3a7942ba00,,migrate,process_metrics:44:35d0370b-8f31-11ec-89b7-0242ac120006,process_metrics,62b1a47f-7e82-11ec-96cc-0242c0a8c002,,,ACTIVE,2022-02-16T14:03:26.170Z
com.snp.ecm.ecm.camunda.service.history.domain.ProcessHistoryEventEntity,620d044c523a6c3a7942ba0b,,migrate,process_metrics:45:47eee21c-8f31-11ec-89b7-0242ac120006,process_metrics,ee828e34-8f28-11ec-89b7-0242ac120006,,,ACTIVE,2022-02-16T14:03:56.522Z
